meses,mes_id,tempmin,tempmax,year
Mayo,5,12.5,32.5,1946
Mayo,5,11.5,31.5,1946
Mayo,5,15.5,27,1946
Mayo,5,17,30.5,1946
Mayo,5,15.5,30,1946
Mayo,5,15,32,1946
Mayo,5,10,32.5,1946
Mayo,5,12.5,32.5,1946
Mayo,5,15,31.5,1946
Mayo,5,12,31.5,1946
Mayo,5,12,31,1946
Mayo,5,17,31.5,1946
Mayo,5,13.5,28.5,1946
Mayo,5,13,29.5,1946
Mayo,5,13,30,1946
Mayo,5,11,30,1946
Mayo,5,11,27.5,1947
Mayo,5,10,23,1947
Mayo,5,8.5,24.5,1947
Mayo,5,8.5,23.5,1947
Mayo,5,8,27.5,1947
Mayo,5,9,27.5,1947
Mayo,5,10.5,28.5,1947
Mayo,5,10.5,29,1947
Mayo,5,14,27,1947
Mayo,5,9.5,26,1947
Mayo,5,8.5,27.5,1947
Mayo,5,9,30,1947
Mayo,5,12.5,30.5,1947
Mayo,5,14.5,31.5,1947
Mayo,5,15,29.5,1947
Mayo,5,11.5,28.5,1947
Mayo,5,11.5,28.5,1947
Mayo,5,10.5,27.5,1947
Mayo,5,10,27,1947
Mayo,5,9,26.5,1947
Mayo,5,8,29,1947
Mayo,5,12,27,1947
Mayo,5,9,25,1947
Mayo,5,9,28.5,1947
Mayo,5,12,29,1947
Mayo,5,12,29,1947
Mayo,5,14,30,1947
Mayo,5,14,31,1947
Mayo,5,14.5,31,1947
Mayo,5,15.5,32,1947
Mayo,5,14,32.5,1947
Mayo,5,15,32,1948
Mayo,5,15.5,31,1948
Mayo,5,13.5,30,1948
Mayo,5,12.5,31,1948
Mayo,5,13,30,1948
Mayo,5,11.5,29,1948
Mayo,5,10.5,30.5,1948
Mayo,5,15.5,28,1948
Mayo,5,14.5,25,1948
Mayo,5,9,29,1948
Mayo,5,11.5,31,1948
Mayo,5,9.5,30.5,1948
Mayo,5,11,31,1948
Mayo,5,9,27.5,1948
Mayo,5,11.5,27.5,1948
Mayo,5,9.5,28,1948
Mayo,5,11,27.5,1948
Mayo,5,10,25.5,1948
Mayo,5,10.5,26.5,1948
Mayo,5,11,26.5,1948
Mayo,5,11,28,1948
Mayo,5,13.5,30,1948
Mayo,5,10,30.5,1948
Mayo,5,9,30.5,1948
Mayo,5,10,31,1948
Mayo,5,11,30.5,1948
Mayo,5,13.5,29,1948
Mayo,5,14.5,30,1948
Mayo,5,9.5,29.5,1948
Mayo,5,9,31,1948
Mayo,5,15,32.5,1948
Mayo,5,10.5,29.5,1949
Mayo,5,9.5,31,1949
Mayo,5,8.5,30.5,1949
Mayo,5,13,27,1949
Mayo,5,13.5,28.5,1949
Mayo,5,11,27.5,1949
Mayo,5,7.5,28,1949
Mayo,5,8.5,29,1949
Mayo,5,11.5,28.5,1949
Mayo,5,8.5,27.5,1949
Mayo,5,8.5,27.5,1949
Mayo,5,11,29,1949
Mayo,5,10.5,28,1949
Mayo,5,8,30,1949
Mayo,5,11,29.5,1949
Mayo,5,10,29,1949
Mayo,5,6,27,1949
Mayo,5,8,30,1949
Mayo,5,9,31.5,1949
Mayo,5,12.5,32.5,1949
Mayo,5,11.5,32.5,1949
Mayo,5,12.5,32.5,1949
Mayo,5,12,31.5,1949
Mayo,5,11,31.5,1949
Mayo,5,13,29,1949
Mayo,5,10.5,28.5,1949
Mayo,5,11,28,1949
Mayo,5,10.5,29,1949
Mayo,5,10.5,30,1949
Mayo,5,13,32,1949
Mayo,5,15,31.5,1949
Mayo,5,10,30.5,1950
Mayo,5,13,32,1950
Mayo,5,10.5,32,1950
Mayo,5,12,33,1950
Mayo,5,10,32.5,1950
Mayo,5,10.5,33,1950
Mayo,5,11,32,1950
Mayo,5,10,33,1950
Mayo,5,9,32,1950
Mayo,5,10,31.5,1950
Mayo,5,11.5,29.5,1950
Mayo,5,10.5,33,1950
Mayo,5,10,32,1950
Mayo,5,11,31.5,1950
Mayo,5,11,31.5,1950
Mayo,5,13.5,32,1950
Mayo,5,14.5,31,1950
Mayo,5,13,25,1950
Mayo,5,12.5,23.5,1950
Mayo,5,10,27,1950
Mayo,5,6.5,27,1950
Mayo,5,11.5,29,1950
Mayo,5,13,30,1950
Mayo,5,13,31.5,1950
Mayo,5,8,31,1950
Mayo,5,13,31,1950
Mayo,5,13,30.5,1950
Mayo,5,12,29.5,1950
Mayo,5,12,25.5,1950
Mayo,5,14.5,24,1950
Mayo,5,15,21,1950
Mayo,5,4.5,21,1951
Mayo,5,7.5,28,1951
Mayo,5,8,28.5,1951
Mayo,5,7,28,1951
Mayo,5,10.5,29,1951
Mayo,5,10.5,28,1951
Mayo,5,6,28,1951
Mayo,5,6.5,27.5,1951
Mayo,5,10,28.5,1951
Mayo,5,9.5,29,1951
Mayo,5,9,29,1951
Mayo,5,11,28,1951
Mayo,5,8,27,1951
Mayo,5,7,27,1951
Mayo,5,5,27,1951
Mayo,5,6.5,29,1951
Mayo,5,11,30,1951
Mayo,5,9,30,1951
Mayo,5,10.5,31,1951
Mayo,5,10,30.5,1951
Mayo,5,15.5,30,1951
Mayo,5,13,29,1951
Mayo,5,14,30,1951
Mayo,5,11.5,29,1951
Mayo,5,12,29.5,1951
Mayo,5,10.5,30,1951
Mayo,5,10.5,30,1951
Mayo,5,8,31,1951
Mayo,5,11,31.5,1951
Mayo,5,11,28,1951
Mayo,5,15,31.5,1951
Mayo,5,8,27,1952
Mayo,5,6,26,1952
Mayo,5,10,25,1952
Mayo,5,9,27,1952
Mayo,5,8,25,1952
Mayo,5,8,26,1952
Mayo,5,10,23,1952
Mayo,5,11,24,1952
Mayo,5,12,25,1952
Mayo,5,11,31.5,1952
Mayo,5,14.5,29,1952
Mayo,5,10,29,1952
Mayo,5,10,29,1952
Mayo,5,8.5,29,1952
Mayo,5,10,29,1952
Mayo,5,10.5,29,1952
Mayo,5,9,28,1952
Mayo,5,6,31,1952
Mayo,5,4,31,1952
Mayo,5,6.5,27.5,1952
Mayo,5,11,29.5,1952
Mayo,5,10,31,1952
Mayo,5,12,31.5,1952
Mayo,5,13,30.5,1952
Mayo,5,11,29,1952
Mayo,5,13,29,1952
Mayo,5,10.5,27,1952
Mayo,5,10,27,1952
Mayo,5,12,27,1952
Mayo,5,15,27,1952
Mayo,5,11,30,1952
Mayo,5,9.5,32,1953
Mayo,5,10,31,1953
Mayo,5,10,29,1953
Mayo,5,6,25.5,1953
Mayo,5,7,27,1953
Mayo,5,6,28,1953
Mayo,5,9,28.5,1953
Mayo,5,9,29.5,1953
Mayo,5,11.5,29.5,1953
Mayo,5,10,31,1953
Mayo,5,9,28.5,1953
Mayo,5,8,27,1953
Mayo,5,8,27,1953
Mayo,5,11,25,1953
Mayo,5,4.5,24,1953
Mayo,5,8,28,1953
Mayo,5,9,30,1953
Mayo,5,7,31.5,1953
Mayo,5,10,32,1953
Mayo,5,7.5,32,1953
Mayo,5,10,33,1953
Mayo,5,13,33.5,1953
Mayo,5,15,34,1953
Mayo,5,14,33,1953
Mayo,5,15,29,1953
Mayo,5,13,29.5,1953
Mayo,5,11,31,1953
Mayo,5,10,31.5,1953
Mayo,5,14,31,1953
Mayo,5,15,32,1953
Mayo,5,12,32,1953
Mayo,5,9,28,1954
Mayo,5,8,29.5,1954
Mayo,5,6.5,29,1954
Mayo,5,10,31.5,1954
Mayo,5,9,31,1954
Mayo,5,13,31,1954
Mayo,5,11,30,1954
Mayo,5,10,30.5,1954
Mayo,5,15,31,1954
Mayo,5,15,31,1954
Mayo,5,11.5,29,1954
Mayo,5,11,29,1954
Mayo,5,13,29.5,1954
Mayo,5,11.5,30,1954
Mayo,5,12,29.5,1954
Mayo,5,11,30,1954
Mayo,5,11.5,28,1954
Mayo,5,11,27.5,1954
Mayo,5,10,29,1954
Mayo,5,11,28,1954
Mayo,5,14.5,29,1954
Mayo,5,16,28,1954
Mayo,5,12,29,1954
Mayo,5,11,28,1954
Mayo,5,12,28,1954
Mayo,5,11,28,1954
Mayo,5,11,30.5,1954
Mayo,5,11,31,1954
Mayo,5,15,32,1954
Mayo,5,15,32,1954
Mayo,5,15,32,1954
Mayo,5,10,30,1955
Mayo,5,14,29,1955
Mayo,5,10,30,1955
Mayo,5,15,28.5,1955
Mayo,5,10,29.5,1955
Mayo,5,12,30,1955
Mayo,5,6,31,1955
Mayo,5,12,30,1955
Mayo,5,12,27,1955
Mayo,5,15,25,1955
Mayo,5,6,28,1955
Mayo,5,10,27.5,1955
Mayo,5,7.5,30,1955
Mayo,5,11,27.5,1955
Mayo,5,10,28,1955
Mayo,5,10,30,1955
Mayo,5,10.5,31,1955
Mayo,5,10,31,1955
Mayo,5,10,31,1955
Mayo,5,11,27.5,1955
Mayo,5,10,31.5,1955
Mayo,5,14,28,1955
Mayo,5,12.5,32,1955
Mayo,5,12,32,1955
Mayo,5,11,29,1955
Mayo,5,13,29,1955
Mayo,5,10,31,1955
Mayo,5,12,32,1955
Mayo,5,13,33,1955
Mayo,5,15,30,1955
Mayo,5,14,29,1955
Mayo,5,12,30,1956
Mayo,5,8,29,1956
Mayo,5,9,28.5,1956
Mayo,5,8,30,1956
Mayo,5,11,31,1956
Mayo,5,13,33,1956
Mayo,5,10,31.5,1956
Mayo,5,12,32,1956
Mayo,5,11,32,1956
Mayo,5,10,32,1956
Mayo,5,12,32,1956
Mayo,5,14.5,30,1956
Mayo,5,13,30,1956
Mayo,5,15,30,1956
Mayo,5,15,30,1956
Mayo,5,11.5,18,1956
Mayo,5,12,23,1956
Mayo,5,12.5,23,1956
Mayo,5,10,26,1956
Mayo,5,10,27,1956
Mayo,5,10,26,1956
Mayo,5,11.5,25,1956
Mayo,5,11,27,1956
Mayo,5,11,29,1956
Mayo,5,13,29,1956
Mayo,5,14,30,1956
Mayo,5,14,31.5,1956
Mayo,5,14,31.5,1956
Mayo,5,12,30,1956
Mayo,5,12,29,1956
Mayo,5,13,29,1956
Mayo,5,10,29,1957
Mayo,5,10,27,1957
Mayo,5,10,29,1957
Mayo,5,8,29,1957
Mayo,5,8,30,1957
Mayo,5,7,25,1957
Mayo,5,9,23,1957
Mayo,5,8,25,1957
Mayo,5,7,27,1957
Mayo,5,10,26,1957
Mayo,5,8,27,1957
Mayo,5,9,28,1957
Mayo,5,7,29,1957
Mayo,5,11,30,1957
Mayo,5,10,31,1957
Mayo,5,10,30,1957
Mayo,5,9,29,1957
Mayo,5,8,28,1957
Mayo,5,8,27,1957
Mayo,5,7,31,1957
Mayo,5,7,31,1957
Mayo,5,11,31,1957
Mayo,5,7,31,1957
Mayo,5,6,32,1957
Mayo,5,11,33,1957
Mayo,5,15,33,1957
Mayo,5,14,32,1957
Mayo,5,13,32,1957
Mayo,5,10,34,1957
Mayo,5,14,32,1957
Mayo,5,14,32,1957
Mayo,5,13,29,1958
Mayo,5,8.5,27,1958
Mayo,5,12,29,1958
Mayo,5,10,29,1958
Mayo,5,11,29,1958
Mayo,5,11,29,1958
Mayo,5,12,29,1958
Mayo,5,12,29,1958
Mayo,5,13,29,1958
Mayo,5,10,30,1958
Mayo,5,12,30,1958
Mayo,5,14,30,1958
Mayo,5,11,27,1958
Mayo,5,11.5,29,1958
Mayo,5,12,28,1958
Mayo,5,10,26,1958
Mayo,5,11,28,1958
Mayo,5,12.5,25,1958
Mayo,5,8,25,1958
Mayo,5,8,24,1958
Mayo,5,8,23,1958
Mayo,5,9,27,1958
Mayo,5,9,29,1958
Mayo,5,10,30,1958
Mayo,5,11,31,1958
Mayo,5,12,30,1958
Mayo,5,12,30,1958
Mayo,5,11,30,1958
Mayo,5,11,30,1958
Mayo,5,13,31,1958
Mayo,5,17,31,1958
Mayo,5,12,30,1959
Mayo,5,10,28,1959
Mayo,5,10,29,1959
Mayo,5,9,29,1959
Mayo,5,11,30,1959
Mayo,5,10,30.5,1959
Mayo,5,11,27,1959
Mayo,5,11,29,1959
Mayo,5,13,30,1959
Mayo,5,11,27,1959
Mayo,5,7,29,1959
Mayo,5,7.5,31,1959
Mayo,5,10,28,1959
Mayo,5,10,29,1959
Mayo,5,9,25,1959
Mayo,5,7,23,1959
Mayo,5,8,22,1959
Mayo,5,11,27,1959
Mayo,5,11,28,1959
Mayo,5,9,25,1959
Mayo,5,7,27,1959
Mayo,5,9,29,1959
Mayo,5,12,30,1959
Mayo,5,13,31,1959
Mayo,5,13,31.5,1959
Mayo,5,14,30,1959
Mayo,5,15,30,1959
Mayo,5,15,31,1959
Mayo,5,10,32,1959
Mayo,5,11,30,1959
Mayo,5,11,33,1959
Mayo,5,7,29,1960
Mayo,5,7,27,1960
Mayo,5,7,26,1960
Mayo,5,3,27,1960
Mayo,5,6,22,1960
Mayo,5,9,29,1960
Mayo,5,7,30,1960
Mayo,5,7,31,1960
Mayo,5,9,30,1960
Mayo,5,9,30,1960
Mayo,5,8,29,1960
Mayo,5,10,29,1960
Mayo,5,8,30,1960
Mayo,5,11,30,1960
Mayo,5,11,30,1960
Mayo,5,11.5,29,1960
Mayo,5,11,28,1960
Mayo,5,8,27,1960
Mayo,5,7,28,1960
Mayo,5,6,30,1960
Mayo,5,11,30,1960
Mayo,5,11,30,1960
Mayo,5,12,30,1960
Mayo,5,11,28,1960
Mayo,5,11,31,1960
Mayo,5,9,30,1960
Mayo,5,12,30,1960
Mayo,5,11,30,1960
Mayo,5,10,33,1960
Mayo,5,7,33,1960
Mayo,5,14,31,1960
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,NA,NA,1972
Mayo,5,14,28,1973
Mayo,5,13,31,1973
Mayo,5,11,31.5,1973
Mayo,5,15,34,1973
Mayo,5,18,31,1973
Mayo,5,12,28,1973
Mayo,5,14,29,1973
Mayo,5,12,31,1973
Mayo,5,15,34,1973
Mayo,5,13,34,1973
Mayo,5,14,33,1973
Mayo,5,14,35,1973
Mayo,5,13,35,1973
Mayo,5,12,26,1973
Mayo,5,12,26,1973
Mayo,5,10,25,1973
Mayo,5,12,19,1973
Mayo,5,9,20,1973
Mayo,5,10,29,1973
Mayo,5,11,30,1973
Mayo,5,10,32,1973
Mayo,5,16,32,1973
Mayo,5,10,34,1973
Mayo,5,10,34,1973
Mayo,5,10,36,1973
Mayo,5,16,37,1973
Mayo,5,16,36,1973
Mayo,5,14,36,1973
Mayo,5,14,32,1973
Mayo,5,16,30,1973
Mayo,5,14,32,1973
Mayo,5,14,29,1974
Mayo,5,12,32,1974
Mayo,5,11,33,1974
Mayo,5,14,33,1974
Mayo,5,13,33,1974
Mayo,5,12,31,1974
Mayo,5,10,30,1974
Mayo,5,12,30,1974
Mayo,5,12,31,1974
Mayo,5,12,32,1974
Mayo,5,11,30,1974
Mayo,5,12,30,1974
Mayo,5,13,29,1974
Mayo,5,14,35,1974
Mayo,5,15,34,1974
Mayo,5,14,36,1974
Mayo,5,16,37,1974
Mayo,5,14,35,1974
Mayo,5,15,38,1974
Mayo,5,14,35,1974
Mayo,5,16,35,1974
Mayo,5,16,35,1974
Mayo,5,15,35,1974
Mayo,5,16,35,1974
Mayo,5,16,31,1974
Mayo,5,17,36,1974
Mayo,5,15,32,1974
Mayo,5,18,32,1974
Mayo,5,16,27,1974
Mayo,5,14,25,1974
Mayo,5,13,31,1974
Mayo,5,11,33,1975
Mayo,5,11,30,1975
Mayo,5,14,32,1975
Mayo,5,13,31,1975
Mayo,5,11,29,1975
Mayo,5,9,28,1975
Mayo,5,9,29,1975
Mayo,5,11,31,1975
Mayo,5,11,32,1975
Mayo,5,12,34,1975
Mayo,5,15,33,1975
Mayo,5,13,33,1975
Mayo,5,12,31,1975
Mayo,5,12,32,1975
Mayo,5,13,32,1975
Mayo,5,11,27,1975
Mayo,5,10,28,1975
Mayo,5,12,31,1975
Mayo,5,11,26,1975
Mayo,5,11,29,1975
Mayo,5,11,30,1975
Mayo,5,13,30,1975
Mayo,5,13,31,1975
Mayo,5,15,31,1975
Mayo,5,15,32,1975
Mayo,5,13,31,1975
Mayo,5,12,29,1975
Mayo,5,13,28,1975
Mayo,5,10,32,1975
Mayo,5,11,33,1975
Mayo,5,12,32,1975
Mayo,5,9,26,1976
Mayo,5,10,28,1976
Mayo,5,10,28,1976
Mayo,5,12,27,1976
Mayo,5,12,26,1976
Mayo,5,7,28,1976
Mayo,5,7,29,1976
Mayo,5,6,31,1976
Mayo,5,8,32,1976
Mayo,5,9,32,1976
Mayo,5,14,31,1976
Mayo,5,11,32,1976
Mayo,5,13,32,1976
Mayo,5,10,30,1976
Mayo,5,9,31,1976
Mayo,5,16,32,1976
Mayo,5,17,29,1976
Mayo,5,12,27,1976
Mayo,5,11,27,1976
Mayo,5,9,28,1976
Mayo,5,13,29,1976
Mayo,5,10,35,1976
Mayo,5,13,35,1976
Mayo,5,17,34,1976
Mayo,5,14,33,1976
Mayo,5,13,33,1976
Mayo,5,13,35,1976
Mayo,5,16,36,1976
Mayo,5,11,37,1976
Mayo,5,11,35,1976
Mayo,5,14,35,1976
Mayo,5,8.5,33,1977
Mayo,5,9,33,1977
Mayo,5,18,31,1977
Mayo,5,14,30,1977
Mayo,5,11,32,1977
Mayo,5,10,30,1977
Mayo,5,9,32,1977
Mayo,5,11,31,1977
Mayo,5,12,29,1977
Mayo,5,12,25,1977
Mayo,5,8,30,1977
Mayo,5,10,28,1977
Mayo,5,13,29,1977
Mayo,5,12,30,1977
Mayo,5,11,31,1977
Mayo,5,9,32,1977
Mayo,5,10,35,1977
Mayo,5,12,32,1977
Mayo,5,12.5,28,1977
Mayo,5,14.5,29.5,1977
Mayo,5,13.5,32,1977
Mayo,5,10.5,32.5,1977
Mayo,5,9.5,33.5,1977
Mayo,5,11,34,1977
Mayo,5,12.5,34.5,1977
Mayo,5,13.5,35,1977
Mayo,5,10,29.5,1977
Mayo,5,8,28,1977
Mayo,5,7.5,27.5,1977
Mayo,5,10,33,1977
Mayo,5,9.5,32,1977
Mayo,5,11,31,1978
Mayo,5,10,30,1978
Mayo,5,10,32,1978
Mayo,5,11,34,1978
Mayo,5,12,33,1978
Mayo,5,11,35,1978
Mayo,5,13,31,1978
Mayo,5,12,30,1978
Mayo,5,11,33,1978
Mayo,5,14,34,1978
Mayo,5,13,35,1978
Mayo,5,12,32,1978
Mayo,5,13,35,1978
Mayo,5,13,30,1978
Mayo,5,10,31,1978
Mayo,5,13,30,1978
Mayo,5,12,32,1978
Mayo,5,13,33,1978
Mayo,5,12,34,1978
Mayo,5,13,35,1978
Mayo,5,12,32,1978
Mayo,5,14,31,1978
Mayo,5,13,33,1978
Mayo,5,14,34,1978
Mayo,5,15,29,1978
Mayo,5,10,30,1978
Mayo,5,13,32,1978
Mayo,5,10,32,1978
Mayo,5,11,33,1978
Mayo,5,15,32,1978
Mayo,5,15,34,1978
Mayo,5,11.5,32.5,1979
Mayo,5,13.5,33.5,1979
Mayo,5,13.5,28,1979
Mayo,5,7.5,27,1979
Mayo,5,8,26.5,1979
Mayo,5,7,29,1979
Mayo,5,9,31,1979
Mayo,5,9.5,29,1979
Mayo,5,8,27,1979
Mayo,5,8,27,1979
Mayo,5,8,26,1979
Mayo,5,9,30,1979
Mayo,5,10,29,1979
Mayo,5,8.5,29,1979
Mayo,5,12,28,1979
Mayo,5,8,29,1979
Mayo,5,13,28.5,1979
Mayo,5,12,20.5,1979
Mayo,5,9,31,1979
Mayo,5,10,29,1979
Mayo,5,8.5,31.5,1979
Mayo,5,12,34,1979
Mayo,5,13,31,1979
Mayo,5,13,34,1979
Mayo,5,11,31.5,1979
Mayo,5,9,32,1979
Mayo,5,10,30,1979
Mayo,5,12,29.5,1979
Mayo,5,9,31,1979
Mayo,5,10,33,1979
Mayo,5,11,32,1979
Mayo,5,10,24.5,1980
Mayo,5,4.5,27,1980
Mayo,5,6.5,28,1980
Mayo,5,7.5,30,1980
Mayo,5,9,29,1980
Mayo,5,10,28,1980
Mayo,5,9.5,28.5,1980
Mayo,5,10,31.5,1980
Mayo,5,10,30,1980
Mayo,5,11.5,30,1980
Mayo,5,10,33,1980
Mayo,5,9.5,29,1980
Mayo,5,8,28,1980
Mayo,5,5,28.5,1980
Mayo,5,5.5,21.5,1980
Mayo,5,6.5,33,1980
Mayo,5,8,32,1980
Mayo,5,8,31.5,1980
Mayo,5,10,32,1980
Mayo,5,9.5,34,1980
Mayo,5,8,34,1980
Mayo,5,10,34,1980
Mayo,5,11,32,1980
Mayo,5,13,29.5,1980
Mayo,5,11.5,30,1980
Mayo,5,10,26,1980
Mayo,5,11,32.5,1980
Mayo,5,11.5,39.5,1980
Mayo,5,13,36,1980
Mayo,5,12.5,35,1980
Mayo,5,12,35,1980
Mayo,5,4.5,27,1981
Mayo,5,5.5,22.5,1981
Mayo,5,7,27.5,1981
Mayo,5,4.5,25,1981
Mayo,5,7,24.5,1981
Mayo,5,6,31,1981
Mayo,5,7,32,1981
Mayo,5,6,32,1981
Mayo,5,4.5,28,1981
Mayo,5,6,30.5,1981
Mayo,5,5.5,29.5,1981
Mayo,5,6.5,31,1981
Mayo,5,8,31,1981
Mayo,5,8.5,31.5,1981
Mayo,5,10,28.5,1981
Mayo,5,11,29.5,1981
Mayo,5,11,26.5,1981
Mayo,5,10,27.5,1981
Mayo,5,9.5,28,1981
Mayo,5,7.5,30,1981
Mayo,5,8.5,24,1981
Mayo,5,8,22,1981
Mayo,5,9,24.5,1981
Mayo,5,6.5,28.5,1981
Mayo,5,7.5,27.5,1981
Mayo,5,7,31.5,1981
Mayo,5,8,29.5,1981
Mayo,5,7.5,30,1981
Mayo,5,11,32.5,1981
Mayo,5,10,34.5,1981
Mayo,5,7.5,32.5,1981
Mayo,5,7,26,1982
Mayo,5,9,26,1982
Mayo,5,6,29,1982
Mayo,5,8,29,1982
Mayo,5,9,27,1982
Mayo,5,9,28,1982
Mayo,5,5,27,1982
Mayo,5,5.5,28,1982
Mayo,5,7,22,1982
Mayo,5,9,28,1982
Mayo,5,10,28.5,1982
Mayo,5,10,26,1982
Mayo,5,12,27,1982
Mayo,5,6,24,1982
Mayo,5,8,30,1982
Mayo,5,11,28,1982
Mayo,5,12,30,1982
Mayo,5,11,30,1982
Mayo,5,12,29,1982
Mayo,5,14,25,1982
Mayo,5,6,29,1982
Mayo,5,8,31,1982
Mayo,5,10,31,1982
Mayo,5,11,32,1982
Mayo,5,12,32.5,1982
Mayo,5,10,33,1982
Mayo,5,10,33,1982
Mayo,5,10,32,1982
Mayo,5,10,34,1982
Mayo,5,13,34,1982
Mayo,5,12,35,1982
Mayo,5,9.5,34.5,1983
Mayo,5,11,33.5,1983
Mayo,5,10.5,37.5,1983
Mayo,5,11,32,1983
Mayo,5,10,32.5,1983
Mayo,5,10.5,33.5,1983
Mayo,5,10,34,1983
Mayo,5,11,33.5,1983
Mayo,5,10,31.5,1983
Mayo,5,9.5,30.5,1983
Mayo,5,8.5,30.5,1983
Mayo,5,10.5,30.5,1983
Mayo,5,12.5,30,1983
Mayo,5,13.5,31,1983
Mayo,5,12,28,1983
Mayo,5,10,30.5,1983
Mayo,5,12,28.5,1983
Mayo,5,13,31,1983
Mayo,5,8,32,1983
Mayo,5,10,31.5,1983
Mayo,5,13.5,32,1983
Mayo,5,12,33.5,1983
Mayo,5,12.5,34,1983
Mayo,5,14,32.5,1983
Mayo,5,12,28.5,1983
Mayo,5,12.5,27.5,1983
Mayo,5,10.5,18.5,1983
Mayo,5,12,21,1983
Mayo,5,10,20,1983
Mayo,5,8,27,1983
Mayo,5,12,28.5,1983
Mayo,5,10.5,29.5,1984
Mayo,5,10,30,1984
Mayo,5,8,31,1984
Mayo,5,10.5,32,1984
Mayo,5,9,31.5,1984
Mayo,5,9.5,30,1984
Mayo,5,10,32,1984
Mayo,5,12,31,1984
Mayo,5,7,28.5,1984
Mayo,5,10,29,1984
Mayo,5,9.5,30,1984
Mayo,5,8,28.5,1984
Mayo,5,9,28,1984
Mayo,5,10,27.5,1984
Mayo,5,7.5,25.5,1984
Mayo,5,6.5,26.5,1984
Mayo,5,8.5,26,1984
Mayo,5,6,27.5,1984
Mayo,5,7.5,28,1984
Mayo,5,10.5,29.5,1984
Mayo,5,6.5,29.5,1984
Mayo,5,10.5,32.5,1984
Mayo,5,12.5,33,1984
Mayo,5,13.5,32.5,1984
Mayo,5,11.5,29.5,1984
Mayo,5,10.5,30.5,1984
Mayo,5,10.5,32,1984
Mayo,5,11,31.5,1984
Mayo,5,11.5,26.5,1984
Mayo,5,10.5,27,1984
Mayo,5,9.5,29.5,1984
Mayo,5,11,32.5,1985
Mayo,5,11.5,30.5,1985
Mayo,5,8.5,28.5,1985
Mayo,5,6.5,30.5,1985
Mayo,5,8.5,32.5,1985
Mayo,5,12.5,34,1985
Mayo,5,12,33.5,1985
Mayo,5,11.5,31.5,1985
Mayo,5,13.5,32.5,1985
Mayo,5,14.5,33.5,1985
Mayo,5,12.5,32.5,1985
Mayo,5,13.5,33.5,1985
Mayo,5,12.5,33,1985
Mayo,5,9.5,32,1985
Mayo,5,10,33,1985
Mayo,5,12,33.5,1985
Mayo,5,15,32.5,1985
Mayo,5,13.5,32,1985
Mayo,5,12.5,28.5,1985
Mayo,5,11.5,29,1985
Mayo,5,13.5,31.5,1985
Mayo,5,12.5,32.5,1985
Mayo,5,13.5,33,1985
Mayo,5,11,33.5,1985
Mayo,5,12,33,1985
Mayo,5,13,34,1985
Mayo,5,12,33.5,1985
Mayo,5,11.5,34,1985
Mayo,5,13.5,36.5,1985
Mayo,5,14.5,35.5,1985
Mayo,5,15.5,34,1985
Mayo,5,9.2,29.6,1986
Mayo,5,8.2,30.8,1986
Mayo,5,10.6,31.4,1986
Mayo,5,10.1,30.2,1986
Mayo,5,13.4,30.4,1986
Mayo,5,10.8,29.8,1986
Mayo,5,10.1,28.2,1986
Mayo,5,10.2,28.4,1986
Mayo,5,14.4,30.8,1986
Mayo,5,15.6,31.4,1986
Mayo,5,13.5,32.8,1986
Mayo,5,9.9,33.6,1986
Mayo,5,13.4,33.4,1986
Mayo,5,17.2,32.6,1986
Mayo,5,13.8,32.4,1986
Mayo,5,1.4,32.2,1986
Mayo,5,1.6,30.8,1986
Mayo,5,11.4,31.3,1986
Mayo,5,8.9,30.1,1986
Mayo,5,9.2,29.8,1986
Mayo,5,10.3,30.6,1986
Mayo,5,8.8,21.8,1986
Mayo,5,10.1,30.3,1986
Mayo,5,7.7,34.2,1986
Mayo,5,10.7,23.8,1986
Mayo,5,10.8,29.2,1986
Mayo,5,11.2,27.2,1986
Mayo,5,13.8,23.4,1986
Mayo,5,11.2,24.5,1986
Mayo,5,13.4,29.2,1986
Mayo,5,10.8,30.6,1986
Mayo,5,3.2,26.7,1987
Mayo,5,4.6,28.3,1987
Mayo,5,3.8,26.4,1987
Mayo,5,4.2,27.8,1987
Mayo,5,8.2,28.7,1987
Mayo,5,5.3,26.8,1987
Mayo,5,8.7,23.6,1987
Mayo,5,10.2,24.2,1987
Mayo,5,7.2,25.2,1987
Mayo,5,4.2,26.4,1987
