m,y,tipo,t,nombremes
1,1998,max,15,Enero 
1,1998,max,15,Enero 
1,1998,max,15,Enero 
1,1998,max,17,Enero 
1,1998,max,19,Enero 
1,1998,max,16,Enero 
1,1998,max,16,Enero 
1,1998,max,16,Enero 
1,1998,max,16,Enero 
1,1998,max,16,Enero 
1,1998,max,16,Enero 
1,1998,max,17,Enero 
1,1998,max,17,Enero 
1,1998,max,21,Enero 
1,1998,max,21,Enero 
1,1998,max,21,Enero 
1,1998,max,14,Enero 
1,1998,max,13,Enero 
1,1998,max,16,Enero 
1,1998,max,17.5,Enero 
1,1998,max,18.5,Enero 
1,1998,max,20,Enero 
1,1998,max,23,Enero 
1,1998,max,24,Enero 
1,1998,max,20,Enero 
1,1998,max,20,Enero 
1,1998,max,14,Enero 
1,1998,max,19,Enero 
1,1998,max,16,Enero 
2,1998,max,17.5,Febrero
2,1998,max,17,Febrero
2,1998,max,16,Febrero
2,1998,max,13,Febrero
2,1998,max,17,Febrero
2,1998,max,16,Febrero
2,1998,max,15,Febrero
2,1998,max,17,Febrero
2,1998,max,14,Febrero
2,1998,max,17,Febrero
2,1998,max,16.5,Febrero
2,1998,max,17,Febrero
2,1998,max,17,Febrero
2,1998,max,14,Febrero
2,1998,max,11,Febrero
2,1998,max,13,Febrero
2,1998,max,13,Febrero
2,1998,max,16,Febrero
2,1998,max,13,Febrero
2,1998,max,10,Febrero
2,1998,max,14,Febrero
2,1998,max,15,Febrero
2,1998,max,14,Febrero
2,1998,max,15,Febrero
2,1998,max,14,Febrero
2,1998,max,14,Febrero
2,1998,max,17,Febrero
2,1998,max,21,Febrero
3,1998,max,22,Marzo
3,1998,max,17,Marzo
3,1998,max,17,Marzo
3,1998,max,16,Marzo
3,1998,max,15,Marzo
3,1998,max,12,Marzo
3,1998,max,15,Marzo
3,1998,max,18,Marzo
3,1998,max,23,Marzo
3,1998,max,26,Marzo
3,1998,max,26,Marzo
3,1998,max,23,Marzo
3,1998,max,16,Marzo
3,1998,max,14,Marzo
3,1998,max,18,Marzo
3,1998,max,14,Marzo
3,1998,max,18,Marzo
3,1998,max,18,Marzo
3,1998,max,21,Marzo
3,1998,max,18,Marzo
3,1998,max,21,Marzo
3,1998,max,27,Marzo
3,1998,max,30,Marzo
3,1998,max,23,Marzo
3,1998,max,17,Marzo
3,1998,max,13,Marzo
3,1998,max,17,Marzo
3,1998,max,10,Marzo
3,1998,max,7,Marzo
3,1998,max,14,Marzo
3,1998,max,13,Marzo
4,1998,max,10,Abril
4,1998,max,17,Abril
4,1998,max,16,Abril
4,1998,max,14,Abril
4,1998,max,15,Abril
4,1998,max,13,Abril
4,1998,max,14,Abril
4,1998,max,17,Abril
4,1998,max,22,Abril
4,1998,max,22,Abril
4,1998,max,15,Abril
4,1998,max,13,Abril
4,1998,max,14,Abril
4,1998,max,14,Abril
4,1998,max,12,Abril
4,1998,max,17,Abril
4,1998,max,22,Abril
4,1998,max,26,Abril
4,1998,max,26,Abril
4,1998,max,27,Abril
4,1998,max,29,Abril
4,1998,max,24,Abril
4,1998,max,17,Abril
4,1998,max,18,Abril
4,1998,max,16,Abril
4,1998,max,27,Abril
4,1998,max,28,Abril
4,1998,max,28,Abril
4,1998,max,31,Abril
4,1998,max,22,Abril
5,1998,max,21,Mayo
5,1998,max,24,Mayo
5,1998,max,23,Mayo
5,1998,max,22,Mayo
5,1998,max,18,Mayo
5,1998,max,18,Mayo
5,1998,max,18,Mayo
5,1998,max,18,Mayo
5,1998,max,18,Mayo
5,1998,max,18,Mayo
5,1998,max,16,Mayo
5,1998,max,17,Mayo
5,1998,max,16,Mayo
5,1998,max,18,Mayo
5,1998,max,22,Mayo
5,1998,max,22,Mayo
5,1998,max,27,Mayo
5,1998,max,27,Mayo
5,1998,max,25,Mayo
5,1998,max,18,Mayo
5,1998,max,23,Mayo
5,1998,max,22,Mayo
5,1998,max,22,Mayo
5,1998,max,22,Mayo
5,1998,max,19,Mayo
5,1998,max,17,Mayo
5,1998,max,23,Mayo
5,1998,max,25,Mayo
5,1998,max,24,Mayo
5,1998,max,22,Mayo
5,1998,max,24,Mayo
6,1998,max,26,Junio
6,1998,max,24,Junio
6,1998,max,21,Junio
6,1998,max,22,Junio
6,1998,max,24,Junio
6,1998,max,21,Junio
6,1998,max,24,Junio
6,1998,max,22,Junio
6,1998,max,22,Junio
6,1998,max,22,Junio
6,1998,max,20,Junio
6,1998,max,19,Junio
6,1998,max,26,Junio
6,1998,max,29,Junio
6,1998,max,28,Junio
6,1998,max,24,Junio
6,1998,max,24,Junio
6,1998,max,28,Junio
6,1998,max,31,Junio
6,1998,max,27,Junio
6,1998,max,30,Junio
6,1998,max,28,Junio
6,1998,max,28,Junio
6,1998,max,28,Junio
6,1998,max,31,Junio
6,1998,max,31.5,Junio
6,1998,max,31,Junio
6,1998,max,35,Junio
6,1998,max,37,Junio
6,1998,max,33,Junio
7,1998,max,30,Julio
7,1998,max,26,Julio
7,1998,max,25,Julio
7,1998,max,28,Julio
7,1998,max,29,Julio
7,1998,max,34,Julio
7,1998,max,31,Julio
7,1998,max,35,Julio
7,1998,max,33,Julio
7,1998,max,33,Julio
7,1998,max,35,Julio
7,1998,max,30,Julio
7,1998,max,33,Julio
7,1998,max,35,Julio
7,1998,max,33,Julio
7,1998,max,40,Julio
7,1998,max,38,Julio
7,1998,max,38,Julio
7,1998,max,37,Julio
7,1998,max,30,Julio
7,1998,max,30,Julio
7,1998,max,27,Julio
7,1998,max,27,Julio
7,1998,max,28,Julio
7,1998,max,34,Julio
7,1998,max,41,Julio
7,1998,max,40,Julio
7,1998,max,40,Julio
7,1998,max,33,Julio
7,1998,max,32,Julio
7,1998,max,32,Julio
8,1998,max,35,Agosto
8,1998,max,38,Agosto
8,1998,max,41,Agosto
8,1998,max,41,Agosto
8,1998,max,35,Agosto
8,1998,max,34,Agosto
8,1998,max,34,Agosto
8,1998,max,35,Agosto
8,1998,max,35,Agosto
8,1998,max,36,Agosto
8,1998,max,33,Agosto
8,1998,max,35,Agosto
8,1998,max,37,Agosto
8,1998,max,35,Agosto
8,1998,max,30,Agosto
8,1998,max,30,Agosto
8,1998,max,28,Agosto
8,1998,max,32,Agosto
8,1998,max,31,Agosto
8,1998,max,33,Agosto
8,1998,max,37,Agosto
8,1998,max,39,Agosto
8,1998,max,36,Agosto
8,1998,max,32,Agosto
8,1998,max,32,Agosto
8,1998,max,34,Agosto
8,1998,max,35,Agosto
8,1998,max,39.5,Agosto
8,1998,max,41,Agosto
8,1998,max,41,Agosto
8,1998,max,39,Agosto
9,1998,max,37,Septiembre
9,1998,max,37,Septiembre
9,1998,max,34,Septiembre
9,1998,max,23,Septiembre
9,1998,max,30,Septiembre
9,1998,max,31,Septiembre
9,1998,max,29,Septiembre
9,1998,max,31,Septiembre
9,1998,max,29,Septiembre
9,1998,max,31,Septiembre
9,1998,max,31,Septiembre
9,1998,max,31,Septiembre
9,1998,max,31,Septiembre
9,1998,max,31,Septiembre
9,1998,max,32,Septiembre
9,1998,max,34,Septiembre
9,1998,max,32,Septiembre
9,1998,max,32,Septiembre
9,1998,max,26,Septiembre
9,1998,max,22,Septiembre
9,1998,max,23,Septiembre
9,1998,max,23,Septiembre
9,1998,max,24,Septiembre
9,1998,max,25,Septiembre
9,1998,max,23,Septiembre
9,1998,max,21,Septiembre
9,1998,max,25,Septiembre
9,1998,max,25,Septiembre
9,1998,max,22,Septiembre
9,1998,max,25,Septiembre
10,1998,max,27,Octubre
10,1998,max,25,Octubre
10,1998,max,21,Octubre
10,1998,max,27,Octubre
10,1998,max,32,Octubre
10,1998,max,33,Octubre
10,1998,max,31,Octubre
10,1998,max,30,Octubre
10,1998,max,26,Octubre
10,1998,max,24,Octubre
10,1998,max,27,Octubre
10,1998,max,28,Octubre
10,1998,max,27,Octubre
10,1998,max,23,Octubre
10,1998,max,18,Octubre
10,1998,max,22,Octubre
10,1998,max,27,Octubre
10,1998,max,28,Octubre
10,1998,max,26,Octubre
10,1998,max,27,Octubre
10,1998,max,25,Octubre
10,1998,max,30,Octubre
10,1998,max,29,Octubre
10,1998,max,31,Octubre
10,1998,max,18,Octubre
10,1998,max,21,Octubre
10,1998,max,24,Octubre
10,1998,max,23,Octubre
10,1998,max,18,Octubre
10,1998,max,16,Octubre
10,1998,max,24,Octubre
11,1998,max,25,Noviembre
11,1998,max,23,Noviembre
11,1998,max,27,Noviembre
11,1998,max,26,Noviembre
11,1998,max,18,Noviembre
11,1998,max,21,Noviembre
11,1998,max,23,Noviembre
11,1998,max,16,Noviembre
11,1998,max,17,Noviembre
11,1998,max,20,Noviembre
11,1998,max,18,Noviembre
11,1998,max,19,Noviembre
11,1998,max,26,Noviembre
11,1998,max,27,Noviembre
11,1998,max,27,Noviembre
11,1998,max,25,Noviembre
11,1998,max,21,Noviembre
11,1998,max,21,Noviembre
11,1998,max,24,Noviembre
11,1998,max,27,Noviembre
11,1998,max,28,Noviembre
11,1998,max,28,Noviembre
11,1998,max,24,Noviembre
11,1998,max,25,Noviembre
11,1998,max,27,Noviembre
11,1998,max,28,Noviembre
11,1998,max,22,Noviembre
11,1998,max,14,Noviembre
11,1998,max,16,Noviembre
11,1998,max,19,Noviembre
12,1998,max,17,Diciembre
12,1998,max,15,Diciembre
12,1998,max,17,Diciembre
12,1998,max,15,Diciembre
12,1998,max,11,Diciembre
12,1998,max,11,Diciembre
12,1998,max,9,Diciembre
12,1998,max,18,Diciembre
12,1998,max,16,Diciembre
12,1998,max,12,Diciembre
12,1998,max,21,Diciembre
12,1998,max,27,Diciembre
12,1998,max,27,Diciembre
12,1998,max,25,Diciembre
12,1998,max,21,Diciembre
12,1998,max,23,Diciembre
12,1998,max,27,Diciembre
12,1998,max,17,Diciembre
12,1998,max,14,Diciembre
12,1998,max,11,Diciembre
12,1998,max,16,Diciembre
12,1998,max,13,Diciembre
12,1998,max,14,Diciembre
12,1998,max,22,Diciembre
12,1998,max,27,Diciembre
12,1998,max,23,Diciembre
12,1998,max,25,Diciembre
12,1998,max,27,Diciembre
12,1998,max,27,Diciembre
12,1998,max,25,Diciembre
12,1998,max,23,Diciembre
1,1999,max,26,Enero 
1,1999,max,27,Enero 
1,1999,max,23,Enero 
1,1999,max,28,Enero 
1,1999,max,29,Enero 
1,1999,max,26,Enero 
1,1999,max,23,Enero 
1,1999,max,21,Enero 
1,1999,max,21,Enero 
1,1999,max,26,Enero 
1,1999,max,22,Enero 
1,1999,max,18,Enero 
1,1999,max,21,Enero 
1,1999,max,28,Enero 
1,1999,max,26,Enero 
1,1999,max,22,Enero 
1,1999,max,24,Enero 
1,1999,max,25,Enero 
1,1999,max,19,Enero 
1,1999,max,14,Enero 
1,1999,max,12,Enero 
1,1999,max,22,Enero 
1,1999,max,24,Enero 
1,1999,max,21,Enero 
1,1999,max,11,Enero 
1,1999,max,11,Enero 
1,1999,max,14,Enero 
1,1999,max,17,Enero 
1,1999,max,20,Enero 
1,1999,max,19,Enero 
1,1999,max,14,Enero 
2,1999,max,17,Febrero
2,1999,max,23,Febrero
2,1999,max,21,Febrero
2,1999,max,9,Febrero
2,1999,max,12,Febrero
2,1999,max,15,Febrero
2,1999,max,17,Febrero
2,1999,max,21,Febrero
2,1999,max,19,Febrero
2,1999,max,11,Febrero
2,1999,max,17,Febrero
2,1999,max,23,Febrero
2,1999,max,23,Febrero
2,1999,max,21,Febrero
2,1999,max,17,Febrero
2,1999,max,17,Febrero
2,1999,max,22,Febrero
2,1999,max,20,Febrero
2,1999,max,20,Febrero
2,1999,max,25,Febrero
2,1999,max,18,Febrero
2,1999,max,27,Febrero
2,1999,max,26,Febrero
2,1999,max,25,Febrero
2,1999,max,21,Febrero
2,1999,max,28,Febrero
2,1999,max,22,Febrero
2,1999,max,27,Febrero
3,1999,max,27,Marzo
3,1999,max,26,Marzo
3,1999,max,23,Marzo
3,1999,max,13,Marzo
3,1999,max,17,Marzo
3,1999,max,13,Marzo
3,1999,max,15,Marzo
3,1999,max,16,Marzo
3,1999,max,17,Marzo
3,1999,max,16,Marzo
3,1999,max,10,Marzo
3,1999,max,22,Marzo
3,1999,max,20,Marzo
3,1999,max,19,Marzo
3,1999,max,10,Marzo
3,1999,max,10,Marzo
3,1999,max,15,Marzo
3,1999,max,18,Marzo
3,1999,max,21,Marzo
3,1999,max,17,Marzo
3,1999,max,20,Marzo
3,1999,max,17,Marzo
3,1999,max,19,Marzo
3,1999,max,17,Marzo
3,1999,max,13,Marzo
3,1999,max,12,Marzo
3,1999,max,17,Marzo
3,1999,max,22,Marzo
3,1999,max,24,Marzo
3,1999,max,20,Marzo
3,1999,max,12,Marzo
4,1999,max,19,Abril
4,1999,max,12,Abril
4,1999,max,10,Abril
4,1999,max,12,Abril
4,1999,max,15,Abril
4,1999,max,14,Abril
4,1999,max,10,Abril
4,1999,max,10,Abril
4,1999,max,14,Abril
4,1999,max,17,Abril
4,1999,max,14,Abril
4,1999,max,12,Abril
4,1999,max,22,Abril
4,1999,max,27,Abril
4,1999,max,28,Abril
4,1999,max,32,Abril
4,1999,max,31,Abril
4,1999,max,33,Abril
4,1999,max,35,Abril
4,1999,max,28,Abril
4,1999,max,21,Abril
4,1999,max,15,Abril
4,1999,max,16,Abril
4,1999,max,17,Abril
4,1999,max,21,Abril
4,1999,max,25,Abril
4,1999,max,23,Abril
4,1999,max,14,Abril
4,1999,max,13,Abril
4,1999,max,14,Abril
5,1999,max,22,Mayo
5,1999,max,19,Mayo
5,1999,max,17,Mayo
5,1999,max,17,Mayo
5,1999,max,24,Mayo
5,1999,max,31,Mayo
5,1999,max,26,Mayo
5,1999,max,17,Mayo
5,1999,max,17,Mayo
5,1999,max,20,Mayo
5,1999,max,22,Mayo
5,1999,max,27,Mayo
5,1999,max,17,Mayo
5,1999,max,21,Mayo
5,1999,max,17,Mayo
5,1999,max,22,Mayo
5,1999,max,28,Mayo
5,1999,max,26,Mayo
5,1999,max,24,Mayo
5,1999,max,21,Mayo
5,1999,max,16,Mayo
5,1999,max,18,Mayo
5,1999,max,25,Mayo
5,1999,max,29,Mayo
5,1999,max,27,Mayo
5,1999,max,29,Mayo
5,1999,max,31,Mayo
5,1999,max,26,Mayo
5,1999,max,21,Mayo
5,1999,max,22,Mayo
5,1999,max,27,Mayo
6,1999,max,21,Junio
6,1999,max,17,Junio
6,1999,max,17,Junio
6,1999,max,18,Junio
6,1999,max,22,Junio
6,1999,max,28,Junio
6,1999,max,27,Junio
6,1999,max,21,Junio
6,1999,max,21,Junio
6,1999,max,24,Junio
6,1999,max,26,Junio
6,1999,max,27,Junio
6,1999,max,32,Junio
6,1999,max,36,Junio
6,1999,max,30,Junio
6,1999,max,27,Junio
6,1999,max,27,Junio
6,1999,max,30,Junio
6,1999,max,31,Junio
6,1999,max,28,Junio
6,1999,max,26,Junio
6,1999,max,27,Junio
6,1999,max,31,Junio
6,1999,max,33,Junio
6,1999,max,32,Junio
6,1999,max,31,Junio
6,1999,max,27,Junio
6,1999,max,32,Junio
6,1999,max,33,Junio
6,1999,max,32,Junio
7,1999,max,32,Julio
7,1999,max,25,Julio
7,1999,max,23,Julio
7,1999,max,27,Julio
7,1999,max,36,Julio
7,1999,max,31,Julio
7,1999,max,31,Julio
7,1999,max,32,Julio
7,1999,max,32,Julio
7,1999,max,34,Julio
7,1999,max,34,Julio
7,1999,max,37,Julio
7,1999,max,37,Julio
7,1999,max,30,Julio
7,1999,max,30,Julio
7,1999,max,30,Julio
7,1999,max,30,Julio
7,1999,max,30,Julio
7,1999,max,32,Julio
7,1999,max,34,Julio
7,1999,max,32,Julio
7,1999,max,36,Julio
7,1999,max,40,Julio
7,1999,max,34,Julio
7,1999,max,28,Julio
7,1999,max,29,Julio
7,1999,max,27,Julio
7,1999,max,27,Julio
7,1999,max,32,Julio
7,1999,max,33,Julio
7,1999,max,33,Julio
8,1999,max,36,Agosto
8,1999,max,39,Agosto
8,1999,max,37,Agosto
8,1999,max,32,Agosto
8,1999,max,25,Agosto
8,1999,max,25,Agosto
8,1999,max,26,Agosto
8,1999,max,29,Agosto
8,1999,max,27,Agosto
8,1999,max,26,Agosto
8,1999,max,28,Agosto
8,1999,max,33,Agosto
8,1999,max,32,Agosto
8,1999,max,31,Agosto
8,1999,max,31,Agosto
8,1999,max,33,Agosto
8,1999,max,35,Agosto
8,1999,max,36,Agosto
8,1999,max,34,Agosto
8,1999,max,32,Agosto
8,1999,max,33,Agosto
8,1999,max,33,Agosto
8,1999,max,37,Agosto
8,1999,max,38,Agosto
8,1999,max,40,Agosto
8,1999,max,37,Agosto
8,1999,max,36,Agosto
8,1999,max,35,Agosto
8,1999,max,34,Agosto
8,1999,max,30,Agosto
8,1999,max,28,Agosto
9,1999,max,24,Septiembre
9,1999,max,23,Septiembre
9,1999,max,26,Septiembre
9,1999,max,27,Septiembre
9,1999,max,27,Septiembre
9,1999,max,30,Septiembre
9,1999,max,36,Septiembre
9,1999,max,34,Septiembre
9,1999,max,29,Septiembre
9,1999,max,32,Septiembre
9,1999,max,32,Septiembre
9,1999,max,34,Septiembre
9,1999,max,33,Septiembre
9,1999,max,32,Septiembre
9,1999,max,26,Septiembre
9,1999,max,26,Septiembre
9,1999,max,27,Septiembre
9,1999,max,23,Septiembre
9,1999,max,24,Septiembre
9,1999,max,33,Septiembre
9,1999,max,34,Septiembre
9,1999,max,31,Septiembre
9,1999,max,26,Septiembre
9,1999,max,27,Septiembre
9,1999,max,32,Septiembre
9,1999,max,28,Septiembre
9,1999,max,26,Septiembre
9,1999,max,34,Septiembre
9,1999,max,41,Septiembre
9,1999,max,38,Septiembre
10,1999,max,34,Octubre
10,1999,max,33,Octubre
10,1999,max,33.5,Octubre
10,1999,max,33,Octubre
10,1999,max,33,Octubre
10,1999,max,22,Octubre
10,1999,max,33,Octubre
10,1999,max,36,Octubre
10,1999,max,37,Octubre
10,1999,max,36,Octubre
10,1999,max,36,Octubre
10,1999,max,39,Octubre
10,1999,max,37,Octubre
10,1999,max,33,Octubre
10,1999,max,20,Octubre
10,1999,max,26,Octubre
10,1999,max,27,Octubre
10,1999,max,28,Octubre
10,1999,max,31,Octubre
10,1999,max,36,Octubre
10,1999,max,34,Octubre
10,1999,max,32,Octubre
10,1999,max,30,Octubre
10,1999,max,33,Octubre
10,1999,max,30,Octubre
10,1999,max,29,Octubre
10,1999,max,27,Octubre
10,1999,max,27,Octubre
10,1999,max,32,Octubre
10,1999,max,35,Octubre
10,1999,max,32,Octubre
11,1999,max,32,Noviembre
11,1999,max,30,Noviembre
11,1999,max,29,Noviembre
11,1999,max,24,Noviembre
11,1999,max,22,Noviembre
11,1999,max,22,Noviembre
11,1999,max,22,Noviembre
11,1999,max,21,Noviembre
11,1999,max,24,Noviembre
11,1999,max,25,Noviembre
11,1999,max,29,Noviembre
11,1999,max,35,Noviembre
11,1999,max,31,Noviembre
11,1999,max,29,Noviembre
11,1999,max,28,Noviembre
11,1999,max,28,Noviembre
11,1999,max,21,Noviembre
11,1999,max,19,Noviembre
11,1999,max,23,Noviembre
11,1999,max,21,Noviembre
11,1999,max,18,Noviembre
11,1999,max,19,Noviembre
11,1999,max,23,Noviembre
11,1999,max,22,Noviembre
11,1999,max,27,Noviembre
11,1999,max,25,Noviembre
11,1999,max,24,Noviembre
11,1999,max,26,Noviembre
11,1999,max,29,Noviembre
11,1999,max,22,Noviembre
12,1999,max,21,Diciembre
12,1999,max,19,Diciembre
12,1999,max,21,Diciembre
12,1999,max,23,Diciembre
12,1999,max,21,Diciembre
12,1999,max,22,Diciembre
12,1999,max,22,Diciembre
12,1999,max,22,Diciembre
12,1999,max,18,Diciembre
12,1999,max,12,Diciembre
12,1999,max,18,Diciembre
12,1999,max,19,Diciembre
12,1999,max,18,Diciembre
12,1999,max,23,Diciembre
12,1999,max,25,Diciembre
12,1999,max,27,Diciembre
12,1999,max,29,Diciembre
12,1999,max,26,Diciembre
12,1999,max,27,Diciembre
12,1999,max,25,Diciembre
12,1999,max,23,Diciembre
12,1999,max,18,Diciembre
12,1999,max,21,Diciembre
12,1999,max,22,Diciembre
12,1999,max,23,Diciembre
12,1999,max,24,Diciembre
12,1999,max,23,Diciembre
12,1999,max,23,Diciembre
12,1999,max,24,Diciembre
12,1999,max,22,Diciembre
12,1999,max,13,Diciembre
1,2000,max,12,Enero 
1,2000,max,13,Enero 
1,2000,max,21,Enero 
1,2000,max,23,Enero 
1,2000,max,20,Enero 
1,2000,max,22,Enero 
1,2000,max,21,Enero 
1,2000,max,23,Enero 
1,2000,max,23,Enero 
1,2000,max,23,Enero 
1,2000,max,25,Enero 
1,2000,max,26,Enero 
1,2000,max,32,Enero 
1,2000,max,32,Enero 
1,2000,max,28,Enero 
1,2000,max,23,Enero 
1,2000,max,27,Enero 
1,2000,max,26,Enero 
1,2000,max,25,Enero 
1,2000,max,23,Enero 
1,2000,max,18,Enero 
1,2000,max,21,Enero 
1,2000,max,23,Enero 
1,2000,max,26,Enero 
1,2000,max,18,Enero 
1,2000,max,17,Enero 
1,2000,max,20,Enero 
1,2000,max,24,Enero 
1,2000,max,21,Enero 
1,2000,max,18,Enero 
1,2000,max,17,Enero 
2,2000,max,24,Febrero
2,2000,max,27,Febrero
2,2000,max,25,Febrero
2,2000,max,18,Febrero
2,2000,max,18,Febrero
2,2000,max,26,Febrero
2,2000,max,27,Febrero
2,2000,max,26,Febrero
2,2000,max,21,Febrero
2,2000,max,17,Febrero
2,2000,max,17,Febrero
2,2000,max,14,Febrero
2,2000,max,16,Febrero
2,2000,max,20,Febrero
2,2000,max,23,Febrero
2,2000,max,16,Febrero
2,2000,max,15,Febrero
2,2000,max,18,Febrero
2,2000,max,24,Febrero
2,2000,max,17,Febrero
2,2000,max,16,Febrero
2,2000,max,15,Febrero
2,2000,max,14.5,Febrero
2,2000,max,12,Febrero
2,2000,max,17,Febrero
2,2000,max,20,Febrero
2,2000,max,17,Febrero
2,2000,max,15,Febrero
2,2000,max,17,Febrero
3,2000,max,17,Marzo
3,2000,max,20,Marzo
3,2000,max,13,Marzo
3,2000,max,14,Marzo
3,2000,max,10,Marzo
3,2000,max,12,Marzo
3,2000,max,13,Marzo
3,2000,max,15,Marzo
3,2000,max,17,Marzo
3,2000,max,23,Marzo
3,2000,max,27,Marzo
3,2000,max,27,Marzo
3,2000,max,21,Marzo
3,2000,max,30,Marzo
3,2000,max,25,Marzo
3,2000,max,19,Marzo
3,2000,max,24,Marzo
3,2000,max,31,Marzo
3,2000,max,27,Marzo
3,2000,max,16,Marzo
3,2000,max,20,Marzo
3,2000,max,22,Marzo
3,2000,max,23,Marzo
3,2000,max,23,Marzo
3,2000,max,21,Marzo
3,2000,max,25,Marzo
3,2000,max,16,Marzo
3,2000,max,16,Marzo
3,2000,max,18,Marzo
3,2000,max,19,Marzo
3,2000,max,24,Marzo
4,2000,max,24,Abril
4,2000,max,25,Abril
4,2000,max,28,Abril
4,2000,max,32,Abril
4,2000,max,32,Abril
4,2000,max,23,Abril
4,2000,max,27,Abril
4,2000,max,31,Abril
4,2000,max,26,Abril
4,2000,max,25,Abril
4,2000,max,31,Abril
4,2000,max,32,Abril
4,2000,max,34,Abril
4,2000,max,24,Abril
4,2000,max,20,Abril
4,2000,max,26,Abril
4,2000,max,22,Abril
4,2000,max,16,Abril
4,2000,max,21,Abril
4,2000,max,26,Abril
4,2000,max,17,Abril
4,2000,max,23,Abril
4,2000,max,21,Abril
4,2000,max,26,Abril
4,2000,max,31,Abril
4,2000,max,32,Abril
4,2000,max,27,Abril
4,2000,max,27,Abril
4,2000,max,23,Abril
4,2000,max,17,Abril
5,2000,max,32,Mayo
5,2000,max,31,Mayo
5,2000,max,26,Mayo
5,2000,max,25,Mayo
5,2000,max,25,Mayo
5,2000,max,25,Mayo
5,2000,max,27,Mayo
5,2000,max,25,Mayo
5,2000,max,28,Mayo
5,2000,max,25,Mayo
5,2000,max,26,Mayo
5,2000,max,29,Mayo
5,2000,max,29,Mayo
5,2000,max,23,Mayo
5,2000,max,25,Mayo
5,2000,max,19,Mayo
5,2000,max,23,Mayo
5,2000,max,25,Mayo
5,2000,max,32,Mayo
5,2000,max,34,Mayo
5,2000,max,33,Mayo
5,2000,max,30,Mayo
5,2000,max,27,Mayo
5,2000,max,20,Mayo
5,2000,max,19,Mayo
5,2000,max,25,Mayo
5,2000,max,34,Mayo
5,2000,max,37,Mayo
5,2000,max,34,Mayo
5,2000,max,28,Mayo
5,2000,max,28,Mayo
6,2000,max,33,Junio
6,2000,max,32,Junio
6,2000,max,35,Junio
6,2000,max,36,Junio
6,2000,max,35,Junio
6,2000,max,33,Junio
6,2000,max,31,Junio
6,2000,max,25,Junio
6,2000,max,23,Junio
6,2000,max,25,Junio
6,2000,max,27,Junio
6,2000,max,30,Junio
6,2000,max,29,Junio
6,2000,max,29,Junio
6,2000,max,33,Junio
6,2000,max,27,Junio
6,2000,max,26,Junio
6,2000,max,28,Junio
6,2000,max,27,Junio
6,2000,max,27,Junio
6,2000,max,29,Junio
6,2000,max,32,Junio
6,2000,max,27,Junio
6,2000,max,33,Junio
6,2000,max,27,Junio
6,2000,max,35,Junio
6,2000,max,35,Junio
6,2000,max,33,Junio
6,2000,max,32,Junio
6,2000,max,33,Junio
7,2000,max,32,Julio
7,2000,max,30,Julio
7,2000,max,30,Julio
7,2000,max,29,Julio
7,2000,max,29,Julio
7,2000,max,29,Julio
7,2000,max,27,Julio
7,2000,max,25,Julio
7,2000,max,25,Julio
7,2000,max,26,Julio
7,2000,max,26,Julio
7,2000,max,28,Julio
7,2000,max,36,Julio
7,2000,max,31,Julio
7,2000,max,28,Julio
7,2000,max,36,Julio
7,2000,max,36,Julio
7,2000,max,39,Julio
7,2000,max,41,Julio
7,2000,max,35,Julio
7,2000,max,35,Julio
7,2000,max,34,Julio
7,2000,max,35,Julio
7,2000,max,38,Julio
7,2000,max,38,Julio
7,2000,max,35,Julio
7,2000,max,35,Julio
7,2000,max,34,Julio
7,2000,max,33,Julio
7,2000,max,33,Julio
7,2000,max,33,Julio
8,2000,max,37,Agosto
8,2000,max,33,Agosto
8,2000,max,36,Agosto
8,2000,max,36,Agosto
8,2000,max,39,Agosto
8,2000,max,35,Agosto
8,2000,max,31,Agosto
8,2000,max,34,Agosto
8,2000,max,38,Agosto
8,2000,max,39,Agosto
8,2000,max,41,Agosto
8,2000,max,38,Agosto
8,2000,max,33,Agosto
8,2000,max,35,Agosto
8,2000,max,34,Agosto
8,2000,max,36,Agosto
8,2000,max,33,Agosto
8,2000,max,33,Agosto
8,2000,max,31,Agosto
8,2000,max,33,Agosto
8,2000,max,30,Agosto
8,2000,max,29,Agosto
8,2000,max,32,Agosto
8,2000,max,34,Agosto
8,2000,max,32,Agosto
8,2000,max,31,Agosto
8,2000,max,26,Agosto
8,2000,max,24,Agosto
8,2000,max,23,Agosto
8,2000,max,24,Agosto
8,2000,max,26,Agosto
9,2000,max,27,Septiembre
9,2000,max,29,Septiembre
9,2000,max,31,Septiembre
9,2000,max,30,Septiembre
9,2000,max,33,Septiembre
9,2000,max,35,Septiembre
9,2000,max,36,Septiembre
9,2000,max,30,Septiembre
9,2000,max,34,Septiembre
9,2000,max,34,Septiembre
9,2000,max,37,Septiembre
9,2000,max,36,Septiembre
9,2000,max,35,Septiembre
9,2000,max,36,Septiembre
9,2000,max,40,Septiembre
9,2000,max,40,Septiembre
9,2000,max,37,Septiembre
9,2000,max,34,Septiembre
9,2000,max,28,Septiembre
9,2000,max,27,Septiembre
9,2000,max,22,Septiembre
9,2000,max,24,Septiembre
9,2000,max,23,Septiembre
9,2000,max,28,Septiembre
9,2000,max,26,Septiembre
9,2000,max,27,Septiembre
9,2000,max,25,Septiembre
9,2000,max,26,Septiembre
9,2000,max,26,Septiembre
9,2000,max,26,Septiembre
